ssyk4,year_month,n_ads
3111,2020-01,20
3111,2020-02,33
3111,2020-03,14
3111,2020-04,16
3111,2020-05,9
3111,2020-06,9
3111,2020-07,12
3111,2020-08,13
3111,2020-09,15
3111,2020-10,19
3111,2020-11,15
3111,2020-12,26
3111,2021-01,28
3111,2021-02,32
3111,2021-03,32
3111,2021-04,30
3111,2021-05,30
3111,2021-06,28
3111,2021-07,22
3111,2021-08,22
3111,2021-09,45
3111,2021-10,50
3111,2021-11,28
3111,2021-12,39
3111,2022-01,37
3111,2022-02,39
3111,2022-03,45
3111,2022-04,51
3111,2022-05,38
3111,2022-06,35
3111,2022-07,30
3111,2022-08,33
3111,2022-09,62
3111,2022-10,95
3111,2022-11,91
3111,2022-12,100
3111,2023-01,88
3111,2023-02,79
3111,2023-03,82
3111,2023-04,70
3111,2023-05,77
3111,2023-06,44
3111,2023-07,32
3111,2023-08,43
3111,2023-09,39
3111,2023-10,66
3111,2023-11,58
3111,2023-12,80
3111,2024-01,69
3111,2024-02,94
3111,2024-03,78
3111,2024-04,79
3111,2024-05,78
3111,2024-06,61
3111,2024-07,48
3111,2024-08,62
3111,2024-09,41
3111,2024-10,40
3111,2024-11,37
3111,2024-12,46
3111,2025-01,35
3111,2025-02,37
3111,2025-03,29
3111,2025-04,41
3111,2025-05,36
3111,2025-06,30
3111,2025-07,33
3111,2025-08,37
3111,2025-09,32
3111,2025-10,43
3111,2025-11,65
3111,2025-12,64
3112,2020-01,257
3112,2020-02,277
3112,2020-03,248
3112,2020-04,205
3112,2020-05,187
3112,2020-06,206
3112,2020-07,130
3112,2020-08,116
3112,2020-09,194
3112,2020-10,189
3112,2020-11,212
3112,2020-12,240
3112,2021-01,195
3112,2021-02,244
3112,2021-03,305
3112,2021-04,254
3112,2021-05,254
3112,2021-06,273
3112,2021-07,195
3112,2021-08,229
3112,2021-09,316
3112,2021-10,370
3112,2021-11,433
3112,2021-12,514
3112,2022-01,411
3112,2022-02,435
3112,2022-03,448
3112,2022-04,368
3112,2022-05,430
3112,2022-06,418
3112,2022-07,314
3112,2022-08,321
3112,2022-09,319
3112,2022-10,334
3112,2022-11,307
3112,2022-12,281
3112,2023-01,256
3112,2023-02,235
3112,2023-03,301
3112,2023-04,223
3112,2023-05,275
3112,2023-06,303
3112,2023-07,170
3112,2023-08,206
3112,2023-09,225
3112,2023-10,251
3112,2023-11,293
3112,2023-12,465
3112,2024-01,383
3112,2024-02,484
3112,2024-03,461
3112,2024-04,532
3112,2024-05,504
3112,2024-06,435
3112,2024-07,372
3112,2024-08,405
3112,2024-09,533
3112,2024-10,553
3112,2024-11,566
3112,2024-12,531
3112,2025-01,515
3112,2025-02,550
3112,2025-03,539
3112,2025-04,523
3112,2025-05,469
3112,2025-06,394
3112,2025-07,319
3112,2025-08,364
3112,2025-09,508
3112,2025-10,516
3112,2025-11,465
3112,2025-12,477
3113,2020-01,322
3113,2020-02,376
3113,2020-03,304
3113,2020-04,162
3113,2020-05,134
3113,2020-06,174
3113,2020-07,133
3113,2020-08,149
3113,2020-09,234
3113,2020-10,261
3113,2020-11,288
3113,2020-12,260
3113,2021-01,249
3113,2021-02,340
3113,2021-03,411
3113,2021-04,327
3113,2021-05,361
3113,2021-06,352
3113,2021-07,273
3113,2021-08,322
3113,2021-09,450
3113,2021-10,459
3113,2021-11,465
3113,2021-12,496
3113,2022-01,506
3113,2022-02,522
3113,2022-03,607
3113,2022-04,555
3113,2022-05,595
3113,2022-06,477
3113,2022-07,404
3113,2022-08,522
3113,2022-09,625
3113,2022-10,642
3113,2022-11,615
3113,2022-12,614
3113,2023-01,626
3113,2023-02,643
3113,2023-03,657
3113,2023-04,532
3113,2023-05,632
3113,2023-06,581
3113,2023-07,419
3113,2023-08,517
3113,2023-09,542
3113,2023-10,621
3113,2023-11,600
3113,2023-12,556
3113,2024-01,543
3113,2024-02,545
3113,2024-03,521
3113,2024-04,539
3113,2024-05,515
3113,2024-06,487
3113,2024-07,356
3113,2024-08,398
3113,2024-09,500
3113,2024-10,458
3113,2024-11,415
3113,2024-12,413
3113,2025-01,474
3113,2025-02,465
3113,2025-03,406
3113,2025-04,399
3113,2025-05,348
3113,2025-06,320
3113,2025-07,288
3113,2025-08,312
3113,2025-09,447
3113,2025-10,382
3113,2025-11,287
3113,2025-12,383
3114,2020-01,466
3114,2020-02,425
3114,2020-03,393
3114,2020-04,196
3114,2020-05,154
3114,2020-06,163
3114,2020-07,124
3114,2020-08,134
3114,2020-09,233
3114,2020-10,303
3114,2020-11,288
3114,2020-12,330
3114,2021-01,310
3114,2021-02,379
3114,2021-03,468
3114,2021-04,479
3114,2021-05,546
3114,2021-06,569
3114,2021-07,421
3114,2021-08,534
3114,2021-09,627
3114,2021-10,678
3114,2021-11,812
3114,2021-12,932
3114,2022-01,897
3114,2022-02,837
3114,2022-03,1134
3114,2022-04,952
3114,2022-05,908
3114,2022-06,866
3114,2022-07,577
3114,2022-08,739
3114,2022-09,911
3114,2022-10,881
3114,2022-11,908
3114,2022-12,822
3114,2023-01,823
3114,2023-02,875
3114,2023-03,1069
3114,2023-04,911
3114,2023-05,1157
3114,2023-06,1095
3114,2023-07,793
3114,2023-08,945
3114,2023-09,949
3114,2023-10,1016
3114,2023-11,986
3114,2023-12,773
3114,2024-01,927
3114,2024-02,904
3114,2024-03,889
3114,2024-04,897
3114,2024-05,776
3114,2024-06,686
3114,2024-07,586
3114,2024-08,637
3114,2024-09,740
3114,2024-10,817
3114,2024-11,682
3114,2024-12,623
3114,2025-01,635
3114,2025-02,677
3114,2025-03,733
3114,2025-04,692
3114,2025-05,642
3114,2025-06,569
3114,2025-07,396
3114,2025-08,456
3114,2025-09,541
3114,2025-10,579
3114,2025-11,517
3114,2025-12,537
3115,2020-01,59
3115,2020-02,59
3115,2020-03,51
3115,2020-04,40
3115,2020-05,36
3115,2020-06,39
3115,2020-07,29
3115,2020-08,30
3115,2020-09,42
3115,2020-10,64
3115,2020-11,87
3115,2020-12,49
3115,2021-01,53
3115,2021-02,66
3115,2021-03,74
3115,2021-04,79
3115,2021-05,99
3115,2021-06,64
3115,2021-07,72
3115,2021-08,54
3115,2021-09,94
3115,2021-10,99
3115,2021-11,85
3115,2021-12,89
3115,2022-01,88
3115,2022-02,79
3115,2022-03,102
3115,2022-04,73
3115,2022-05,92
3115,2022-06,90
3115,2022-07,63
3115,2022-08,51
3115,2022-09,82
3115,2022-10,102
3115,2022-11,93
3115,2022-12,100
3115,2023-01,68
3115,2023-02,62
3115,2023-03,93
3115,2023-04,74
3115,2023-05,94
3115,2023-06,90
3115,2023-07,59
3115,2023-08,84
3115,2023-09,75
3115,2023-10,101
3115,2023-11,64
3115,2023-12,47
3115,2024-01,56
3115,2024-02,72
3115,2024-03,78
3115,2024-04,74
3115,2024-05,80
3115,2024-06,77
3115,2024-07,61
3115,2024-08,64
3115,2024-09,85
3115,2024-10,83
3115,2024-11,56
3115,2024-12,74
3115,2025-01,91
3115,2025-02,68
3115,2025-03,57
3115,2025-04,55
3115,2025-05,72
3115,2025-06,55
3115,2025-07,35
3115,2025-08,56
3115,2025-09,79
3115,2025-10,75
3115,2025-11,47
3115,2025-12,58
3116,2020-01,10
3116,2020-02,43
3116,2020-03,23
3116,2020-04,13
3116,2020-05,12
3116,2020-06,9
3116,2020-07,15
3116,2020-08,11
3116,2020-09,17
3116,2020-10,29
3116,2020-11,34
3116,2020-12,23
3116,2021-01,20
3116,2021-02,20
3116,2021-03,19
3116,2021-04,32
3116,2021-05,38
3116,2021-06,30
3116,2021-07,20
3116,2021-08,25
3116,2021-09,35
3116,2021-10,28
3116,2021-11,28
3116,2021-12,51
3116,2022-01,51
3116,2022-02,78
3116,2022-03,94
3116,2022-04,50
3116,2022-05,54
3116,2022-06,43
3116,2022-07,43
3116,2022-08,41
3116,2022-09,47
3116,2022-10,40
3116,2022-11,41
3116,2022-12,49
3116,2023-01,52
3116,2023-02,40
3116,2023-03,52
3116,2023-04,42
3116,2023-05,44
3116,2023-06,37
3116,2023-07,30
3116,2023-08,35
3116,2023-09,36
3116,2023-10,51
3116,2023-11,43
3116,2023-12,42
3116,2024-01,52
3116,2024-02,63
3116,2024-03,52
3116,2024-04,50
3116,2024-05,52
3116,2024-06,34
3116,2024-07,33
3116,2024-08,44
3116,2024-09,36
3116,2024-10,66
3116,2024-11,48
3116,2024-12,54
3116,2025-01,58
3116,2025-02,62
3116,2025-03,50
3116,2025-04,33
3116,2025-05,58
3116,2025-06,30
3116,2025-07,22
3116,2025-08,24
3116,2025-09,41
3116,2025-10,35
3116,2025-11,36
3116,2025-12,37
3117,2020-01,46
3117,2020-02,53
3117,2020-03,41
3117,2020-04,29
3117,2020-05,39
3117,2020-06,29
3117,2020-07,19
3117,2020-08,28
3117,2020-09,49
3117,2020-10,46
3117,2020-11,52
3117,2020-12,47
3117,2021-01,55
3117,2021-02,43
3117,2021-03,57
3117,2021-04,75
3117,2021-05,39
3117,2021-06,40
3117,2021-07,26
3117,2021-08,35
3117,2021-09,61
3117,2021-10,56
3117,2021-11,61
3117,2021-12,79
3117,2022-01,50
3117,2022-02,54
3117,2022-03,88
3117,2022-04,57
3117,2022-05,63
3117,2022-06,32
3117,2022-07,27
3117,2022-08,28
3117,2022-09,46
3117,2022-10,46
3117,2022-11,28
3117,2022-12,26
3117,2023-01,43
3117,2023-02,58
3117,2023-03,68
3117,2023-04,37
3117,2023-05,35
3117,2023-06,36
3117,2023-07,23
3117,2023-08,32
3117,2023-09,34
3117,2023-10,29
3117,2023-11,20
3117,2023-12,25
3117,2024-01,19
3117,2024-02,30
3117,2024-03,33
3117,2024-04,33
3117,2024-05,23
3117,2024-06,22
3117,2024-07,17
3117,2024-08,22
3117,2024-09,26
3117,2024-10,27
3117,2024-11,27
3117,2024-12,24
3117,2025-01,29
3117,2025-02,33
3117,2025-03,46
3117,2025-04,27
3117,2025-05,41
3117,2025-06,25
3117,2025-07,27
3117,2025-08,34
3117,2025-09,29
3117,2025-10,26
3117,2025-11,24
3117,2025-12,53
3119,2020-01,50
3119,2020-02,51
3119,2020-03,45
3119,2020-04,22
3119,2020-05,23
3119,2020-06,20
3119,2020-07,27
3119,2020-08,27
3119,2020-09,43
3119,2020-10,35
3119,2020-11,48
3119,2020-12,41
3119,2021-01,38
3119,2021-02,62
3119,2021-03,44
3119,2021-04,35
3119,2021-05,50
3119,2021-06,66
3119,2021-07,39
3119,2021-08,36
3119,2021-09,86
3119,2021-10,78
3119,2021-11,65
3119,2021-12,67
3119,2022-01,56
3119,2022-02,61
3119,2022-03,90
3119,2022-04,80
3119,2022-05,94
3119,2022-06,70
3119,2022-07,36
3119,2022-08,69
3119,2022-09,62
3119,2022-10,58
3119,2022-11,75
3119,2022-12,63
3119,2023-01,83
3119,2023-02,70
3119,2023-03,87
3119,2023-04,62
3119,2023-05,69
3119,2023-06,63
3119,2023-07,47
3119,2023-08,64
3119,2023-09,74
3119,2023-10,89
3119,2023-11,57
3119,2023-12,59
3119,2024-01,67
3119,2024-02,63
3119,2024-03,72
3119,2024-04,96
3119,2024-05,73
3119,2024-06,42
3119,2024-07,32
3119,2024-08,51
3119,2024-09,61
3119,2024-10,57
3119,2024-11,54
3119,2024-12,39
3119,2025-01,53
3119,2025-02,65
3119,2025-03,74
3119,2025-04,66
3119,2025-05,58
3119,2025-06,58
3119,2025-07,56
3119,2025-08,45
3119,2025-09,67
3119,2025-10,63
3119,2025-11,66
3119,2025-12,72
3121,2020-01,186
3121,2020-02,195
3121,2020-03,121
3121,2020-04,105
3121,2020-05,90
3121,2020-06,98
3121,2020-07,74
3121,2020-08,76
3121,2020-09,113
3121,2020-10,94
3121,2020-11,86
3121,2020-12,88
3121,2021-01,84
3121,2021-02,113
3121,2021-03,149
3121,2021-04,134
3121,2021-05,163
3121,2021-06,132
3121,2021-07,86
3121,2021-08,100
3121,2021-09,151
3121,2021-10,207
3121,2021-11,187
3121,2021-12,204
3121,2022-01,183
3121,2022-02,226
3121,2022-03,247
3121,2022-04,226
3121,2022-05,291
3121,2022-06,201
3121,2022-07,121
3121,2022-08,192
3121,2022-09,205
3121,2022-10,202
3121,2022-11,188
3121,2022-12,164
3121,2023-01,140
3121,2023-02,165
3121,2023-03,180
3121,2023-04,123
3121,2023-05,149
3121,2023-06,114
3121,2023-07,88
3121,2023-08,98
3121,2023-09,95
3121,2023-10,77
3121,2023-11,92
3121,2023-12,84
3121,2024-01,82
3121,2024-02,108
3121,2024-03,131
3121,2024-04,160
3121,2024-05,157
3121,2024-06,147
3121,2024-07,106
3121,2024-08,121
3121,2024-09,116
3121,2024-10,112
3121,2024-11,159
3121,2024-12,119
3121,2025-01,126
3121,2025-02,171
3121,2025-03,143
3121,2025-04,149
3121,2025-05,158
3121,2025-06,102
3121,2025-07,75
3121,2025-08,98
3121,2025-09,159
3121,2025-10,129
3121,2025-11,96
3121,2025-12,118
3122,2020-01,39
3122,2020-02,45
3122,2020-03,48
3122,2020-04,29
3122,2020-05,23
3122,2020-06,44
3122,2020-07,24
3122,2020-08,28
3122,2020-09,32
3122,2020-10,33
3122,2020-11,38
3122,2020-12,35
3122,2021-01,32
3122,2021-02,37
3122,2021-03,55
3122,2021-04,40
3122,2021-05,47
3122,2021-06,39
3122,2021-07,45
3122,2021-08,42
3122,2021-09,83
3122,2021-10,86
3122,2021-11,82
3122,2021-12,114
3122,2022-01,79
3122,2022-02,89
3122,2022-03,177
3122,2022-04,150
3122,2022-05,151
3122,2022-06,112
3122,2022-07,102
3122,2022-08,97
3122,2022-09,67
3122,2022-10,141
3122,2022-11,132
3122,2022-12,88
3122,2023-01,80
3122,2023-02,52
3122,2023-03,104
3122,2023-04,60
3122,2023-05,85
3122,2023-06,76
3122,2023-07,45
3122,2023-08,54
3122,2023-09,83
3122,2023-10,66
3122,2023-11,83
3122,2023-12,64
3122,2024-01,49
3122,2024-02,46
3122,2024-03,53
3122,2024-04,47
3122,2024-05,66
3122,2024-06,69
3122,2024-07,30
3122,2024-08,50
3122,2024-09,75
3122,2024-10,68
3122,2024-11,66
3122,2024-12,32
3122,2025-01,65
3122,2025-02,66
3122,2025-03,56
3122,2025-04,56
3122,2025-05,46
3122,2025-06,48
3122,2025-07,34
3122,2025-08,49
3122,2025-09,52
3122,2025-10,53
3122,2025-11,38
3122,2025-12,32
3151,2020-01,9
3151,2020-02,9
3151,2020-03,4
3151,2020-04,1
3151,2020-05,1
3151,2020-06,2
3151,2020-07,3
3151,2020-08,4
3151,2020-09,2
3151,2020-10,1
3151,2020-11,4
3151,2020-12,2
3151,2021-01,2
3151,2021-02,1
3151,2021-03,8
3151,2021-04,3
3151,2021-05,7
3151,2021-06,3
3151,2021-07,1
3151,2021-08,6
3151,2021-09,7
3151,2021-10,3
3151,2021-11,3
3151,2021-12,12
3151,2022-01,7
3151,2022-02,9
3151,2022-03,9
3151,2022-04,7
3151,2022-05,7
3151,2022-06,3
3151,2022-07,5
3151,2022-08,7
3151,2022-09,6
3151,2022-10,9
3151,2022-11,11
3151,2022-12,7
3151,2023-01,6
3151,2023-02,7
3151,2023-03,3
3151,2023-04,11
3151,2023-05,25
3151,2023-06,4
3151,2023-07,3
3151,2023-08,6
3151,2023-09,1
3151,2023-10,5
3151,2023-11,5
3151,2023-12,9
3151,2024-01,11
3151,2024-02,4
3151,2024-03,13
3151,2024-04,7
3151,2024-05,8
3151,2024-06,6
3151,2024-07,13
3151,2024-08,6
3151,2024-09,7
3151,2024-10,8
3151,2024-11,16
3151,2024-12,8
3151,2025-01,5
3151,2025-02,8
3151,2025-03,7
3151,2025-04,5
3151,2025-05,14
3151,2025-06,9
3151,2025-07,9
3151,2025-08,7
3151,2025-09,10
3151,2025-10,6
3151,2025-11,5
3151,2025-12,2
3152,2020-01,9
3152,2020-02,17
3152,2020-03,4
3152,2020-04,10
3152,2020-05,3
3152,2020-06,6
3152,2020-07,2
3152,2020-08,1
3152,2020-09,3
3152,2020-10,6
3152,2020-11,6
3152,2020-12,10
3152,2021-01,5
3152,2021-02,7
3152,2021-03,7
3152,2021-04,5
3152,2021-05,5
3152,2021-06,8
3152,2021-07,4
3152,2021-09,8
3152,2021-10,5
3152,2021-11,3
3152,2021-12,15
3152,2022-01,11
3152,2022-02,10
3152,2022-03,18
3152,2022-04,11
3152,2022-05,11
3152,2022-06,8
3152,2022-07,12
3152,2022-08,6
3152,2022-09,7
3152,2022-10,8
3152,2022-11,2
3152,2022-12,12
3152,2023-01,15
3152,2023-02,6
3152,2023-03,26
3152,2023-04,12
3152,2023-05,23
3152,2023-06,4
3152,2023-07,8
3152,2023-08,4
3152,2023-09,5
3152,2023-10,7
3152,2023-11,6
3152,2023-12,10
3152,2024-01,10
3152,2024-02,5
3152,2024-03,7
3152,2024-04,7
3152,2024-05,14
3152,2024-06,7
3152,2024-07,7
3152,2024-08,4
3152,2024-09,8
3152,2024-10,16
3152,2024-11,11
3152,2024-12,14
3152,2025-01,17
3152,2025-02,8
3152,2025-03,10
3152,2025-04,12
3152,2025-05,6
3152,2025-06,8
3152,2025-07,6
3152,2025-08,3
3152,2025-09,8
3152,2025-10,13
3152,2025-11,4
3152,2025-12,18
3153,2020-01,3
3153,2020-05,1
3153,2020-06,2
3153,2020-07,1
3153,2020-09,4
3153,2020-10,3
3153,2020-11,2
3153,2020-12,1
3153,2021-01,2
3153,2021-03,1
3153,2021-04,3
3153,2021-05,1
3153,2021-06,6
3153,2021-07,1
3153,2021-08,2
3153,2021-09,2
3153,2021-10,4
3153,2021-11,1
3153,2021-12,4
3153,2022-01,2
3153,2022-02,1
3153,2022-03,2
3153,2022-05,2
3153,2022-06,2
3153,2022-07,1
3153,2022-09,2
3153,2022-10,1
3153,2022-12,1
3153,2023-01,3
3153,2023-02,5
3153,2023-04,2
3153,2023-05,1
3153,2023-06,2
3153,2023-07,2
3153,2023-08,2
3153,2023-10,1
3153,2023-11,1
3153,2023-12,1
3153,2024-02,3
3153,2024-06,1
3153,2024-07,1
3153,2024-08,2
3153,2024-09,3
3153,2024-12,3
3153,2025-02,3
3153,2025-03,2
3153,2025-05,1
3153,2025-06,2
3153,2025-09,2
3153,2025-10,1
3153,2025-11,1
3153,2025-12,3
3154,2020-01,2
3154,2020-02,2
3154,2020-04,1
3154,2020-06,1
3154,2020-09,1
3154,2020-11,1
3154,2021-01,1
3154,2021-02,2
3154,2021-04,1
3154,2021-05,1
3154,2021-06,2
3154,2021-07,1
3154,2021-08,1
3154,2021-10,3
3154,2021-11,3
3154,2021-12,1
3154,2022-01,2
3154,2022-02,2
3154,2022-03,4
3154,2022-04,3
3154,2022-05,5
3154,2022-06,3
3154,2022-07,2
3154,2022-08,1
3154,2022-09,2
3154,2022-10,4
3154,2022-11,4
3154,2023-01,5
3154,2023-02,1
3154,2023-03,4
3154,2023-04,3
3154,2023-05,3
3154,2023-06,1
3154,2023-08,2
3154,2023-10,1
3154,2023-12,1
3154,2024-01,1
3154,2024-03,1
3154,2024-04,5
3154,2024-05,1
3154,2024-06,5
3154,2024-07,1
3154,2024-09,5
3154,2024-10,2
3154,2024-11,4
3154,2024-12,3
3154,2025-01,1
3154,2025-02,7
3154,2025-03,3
3154,2025-04,4
3154,2025-05,4
3154,2025-06,6
3154,2025-07,1
3154,2025-08,6
3154,2025-09,13
3154,2025-10,6
3154,2025-11,7
3154,2025-12,5
3155,2020-01,10
3155,2020-02,13
3155,2020-03,18
3155,2020-04,12
3155,2020-05,6
3155,2020-06,3
3155,2020-07,1
3155,2020-08,9
3155,2020-09,10
3155,2020-10,5
3155,2020-11,12
3155,2020-12,13
3155,2021-01,4
3155,2021-02,11
3155,2021-03,10
3155,2021-04,11
3155,2021-05,8
3155,2021-06,6
3155,2021-07,5
3155,2021-08,4
3155,2021-09,12
3155,2021-10,5
3155,2021-11,7
3155,2021-12,10
3155,2022-01,9
3155,2022-02,4
3155,2022-03,14
3155,2022-04,8
3155,2022-05,11
3155,2022-06,6
3155,2022-07,7
3155,2022-08,6
3155,2022-09,10
3155,2022-10,17
3155,2022-11,13
3155,2022-12,15
3155,2023-01,11
3155,2023-02,16
3155,2023-03,12
3155,2023-04,14
3155,2023-05,15
3155,2023-06,11
3155,2023-07,7
3155,2023-08,14
3155,2023-09,6
3155,2023-10,13
3155,2023-11,4
3155,2023-12,13
3155,2024-01,10
3155,2024-02,11
3155,2024-03,3
3155,2024-04,3
3155,2024-05,5
3155,2024-06,6
3155,2024-07,5
3155,2024-08,7
3155,2024-09,8
3155,2024-10,11
3155,2024-11,4
3155,2024-12,15
3155,2025-01,14
3155,2025-02,15
3155,2025-03,14
3155,2025-04,12
3155,2025-05,11
3155,2025-06,15
3155,2025-07,15
3155,2025-08,6
3155,2025-09,11
3155,2025-10,12
3155,2025-11,9
3155,2025-12,16
3211,2020-01,15
3211,2020-02,29
3211,2020-03,12
3211,2020-04,17
3211,2020-05,13
3211,2020-06,11
3211,2020-07,7
3211,2020-08,8
3211,2020-09,18
3211,2020-10,16
3211,2020-11,23
3211,2020-12,21
3211,2021-01,12
3211,2021-02,15
3211,2021-03,14
3211,2021-04,15
3211,2021-05,25
3211,2021-06,23
3211,2021-07,20
3211,2021-08,15
3211,2021-09,22
3211,2021-10,20
3211,2021-11,25
3211,2021-12,27
3211,2022-01,26
3211,2022-02,24
3211,2022-03,27
3211,2022-04,19
3211,2022-05,26
3211,2022-06,18
3211,2022-07,14
3211,2022-08,12
3211,2022-09,27
3211,2022-10,29
3211,2022-11,18
3211,2022-12,26
3211,2023-01,17
3211,2023-02,19
3211,2023-03,21
3211,2023-04,19
3211,2023-05,19
3211,2023-06,15
3211,2023-07,8
3211,2023-08,17
3211,2023-09,5
3211,2023-10,11
3211,2023-11,14
3211,2023-12,12
3211,2024-01,10
3211,2024-02,13
3211,2024-03,12
3211,2024-04,15
3211,2024-05,10
3211,2024-06,21
3211,2024-07,19
3211,2024-08,18
3211,2024-09,11
3211,2024-10,11
3211,2024-11,17
3211,2024-12,11
3211,2025-01,18
3211,2025-02,16
3211,2025-03,14
3211,2025-04,17
3211,2025-05,24
3211,2025-06,20
3211,2025-07,13
3211,2025-08,17
3211,2025-09,16
3211,2025-10,20
3211,2025-11,13
3211,2025-12,11
3212,2020-01,161
3212,2020-02,121
3212,2020-03,115
3212,2020-04,63
3212,2020-05,80
3212,2020-06,81
3212,2020-07,46
3212,2020-08,68
3212,2020-09,87
3212,2020-10,111
3212,2020-11,108
3212,2020-12,88
3212,2021-01,109
3212,2021-02,143
3212,2021-03,106
3212,2021-04,81
3212,2021-05,94
3212,2021-06,89
3212,2021-07,73
3212,2021-08,74
3212,2021-09,112
3212,2021-10,128
3212,2021-11,113
3212,2021-12,143
3212,2022-01,151
3212,2022-02,153
3212,2022-03,115
3212,2022-04,123
3212,2022-05,109
3212,2022-06,107
3212,2022-07,81
3212,2022-08,87
3212,2022-09,127
3212,2022-10,106
3212,2022-11,122
3212,2022-12,129
3212,2023-01,147
3212,2023-02,134
3212,2023-03,119
3212,2023-04,103
3212,2023-05,132
3212,2023-06,68
3212,2023-07,44
3212,2023-08,77
3212,2023-09,78
3212,2023-10,95
3212,2023-11,98
3212,2023-12,95
3212,2024-01,85
3212,2024-02,124
3212,2024-03,62
3212,2024-04,99
3212,2024-05,58
3212,2024-06,73
3212,2024-07,52
3212,2024-08,54
3212,2024-09,65
3212,2024-10,76
3212,2024-11,81
3212,2024-12,96
3212,2025-01,104
3212,2025-02,103
3212,2025-03,81
3212,2025-04,73
3212,2025-05,68
3212,2025-06,61
3212,2025-07,24
3212,2025-08,41
3212,2025-09,49
3212,2025-10,75
3212,2025-11,77
3212,2025-12,101
3213,2020-01,93
3213,2020-02,87
3213,2020-03,111
3213,2020-04,66
3213,2020-05,28
3213,2020-06,61
3213,2020-07,49
3213,2020-08,65
3213,2020-09,54
3213,2020-10,46
3213,2020-11,39
3213,2020-12,42
3213,2021-01,50
3213,2021-02,81
3213,2021-03,63
3213,2021-04,82
3213,2021-05,64
3213,2021-06,54
3213,2021-07,44
3213,2021-08,52
3213,2021-09,58
3213,2021-10,77
3213,2021-11,80
3213,2021-12,80
3213,2022-01,131
3213,2022-02,111
3213,2022-03,165
3213,2022-04,92
3213,2022-05,109
3213,2022-06,106
3213,2022-07,124
3213,2022-08,105
3213,2022-09,139
3213,2022-10,126
3213,2022-11,99
3213,2022-12,118
3213,2023-01,142
3213,2023-02,117
3213,2023-03,136
3213,2023-04,125
3213,2023-05,172
3213,2023-06,76
3213,2023-07,80
3213,2023-08,94
3213,2023-09,105
3213,2023-10,57
3213,2023-11,50
3213,2023-12,52
3213,2024-01,110
3213,2024-02,158
3213,2024-03,184
3213,2024-04,156
3213,2024-05,250
3213,2024-06,80
3213,2024-07,165
3213,2024-08,59
3213,2024-09,62
3213,2024-10,67
3213,2024-11,57
3213,2024-12,64
3213,2025-01,135
3213,2025-02,114
3213,2025-03,103
3213,2025-04,92
3213,2025-05,84
3213,2025-06,63
3213,2025-07,38
3213,2025-08,61
3213,2025-09,83
3213,2025-10,75
3213,2025-11,84
3213,2025-12,52
3214,2020-01,14
3214,2020-02,19
3214,2020-03,17
3214,2020-04,7
3214,2020-05,4
3214,2020-06,11
3214,2020-07,3
3214,2020-08,12
3214,2020-09,17
3214,2020-10,19
3214,2020-11,7
3214,2020-12,6
3214,2021-01,16
3214,2021-02,20
3214,2021-03,14
3214,2021-04,11
3214,2021-05,21
3214,2021-06,18
3214,2021-07,12
3214,2021-08,10
3214,2021-09,25
3214,2021-10,18
3214,2021-11,27
3214,2021-12,14
3214,2022-01,27
3214,2022-02,22
3214,2022-03,18
3214,2022-04,16
3214,2022-05,29
3214,2022-06,17
3214,2022-07,16
3214,2022-08,24
3214,2022-09,20
3214,2022-10,17
3214,2022-11,13
3214,2022-12,20
3214,2023-01,19
3214,2023-02,16
3214,2023-03,17
3214,2023-04,14
3214,2023-05,17
3214,2023-06,19
3214,2023-07,17
3214,2023-08,20
3214,2023-09,18
3214,2023-10,14
3214,2023-11,32
3214,2023-12,24
3214,2024-01,17
3214,2024-02,9
3214,2024-03,19
3214,2024-04,24
3214,2024-05,14
3214,2024-06,18
3214,2024-07,6
3214,2024-08,24
3214,2024-09,14
3214,2024-10,18
3214,2024-11,21
3214,2024-12,14
3214,2025-01,17
3214,2025-02,27
3214,2025-03,16
3214,2025-04,11
3214,2025-05,13
3214,2025-06,11
3214,2025-07,18
3214,2025-08,15
3214,2025-09,17
3214,2025-10,14
3214,2025-11,7
3214,2025-12,12
3215,2020-01,43
3215,2020-02,66
3215,2020-03,48
3215,2020-04,34
3215,2020-05,29
3215,2020-06,26
3215,2020-07,17
3215,2020-08,27
3215,2020-09,39
3215,2020-10,37
3215,2020-11,51
3215,2020-12,48
3215,2021-01,55
3215,2021-02,27
3215,2021-03,69
3215,2021-04,59
3215,2021-05,54
3215,2021-06,43
3215,2021-07,40
3215,2021-08,35
3215,2021-09,60
3215,2021-10,63
3215,2021-11,70
3215,2021-12,75
3215,2022-01,84
3215,2022-02,107
3215,2022-03,105
3215,2022-04,99
3215,2022-05,106
3215,2022-06,73
3215,2022-07,51
3215,2022-08,62
3215,2022-09,67
3215,2022-10,77
3215,2022-11,62
3215,2022-12,70
3215,2023-01,93
3215,2023-02,107
3215,2023-03,76
3215,2023-04,55
3215,2023-05,101
3215,2023-06,54
3215,2023-07,43
3215,2023-08,59
3215,2023-09,40
3215,2023-10,57
3215,2023-11,48
3215,2023-12,67
3215,2024-01,65
3215,2024-02,100
3215,2024-03,59
3215,2024-04,73
3215,2024-05,82
3215,2024-06,70
3215,2024-07,41
3215,2024-08,75
3215,2024-09,72
3215,2024-10,62
3215,2024-11,53
3215,2024-12,68
3215,2025-01,63
3215,2025-02,71
3215,2025-03,62
3215,2025-04,64
3215,2025-05,52
